label,text,_orig_split,split,aug_type
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",train,train,clean
0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",train,train,clean
0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,train,train,clean
0,K..i deleted my contact that why?,train,train,clean
0,Same to u...,train,train,clean
0,Except theres a chick with huge boobs.,train,train,clean
0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,train,train,clean
0,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",train,train,clean
0,U calling me right? Call my hand phone...,train,train,clean
0,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,train,train,clean
0,How come she can get it? Should b quite diff to guess rite...,train,train,clean
0,Infact happy new year. How are you where are you when are we seeing,train,train,clean
0,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,train,train,clean
0,So lets make it saturday or monday as per convenience.,train,train,clean
0,U don't remember that old commercial?,train,train,clean
0,Yes. Last  practice,train,train,clean
0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",train,train,clean
1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,train,train,clean
0,Ok c ü then.,train,train,clean
0,Umma. Did she say anything,train,train,clean
0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,train,train,clean
0,"Haha better late than ever, any way I could swing by?",train,train,clean
0,Bring it if you got it,train,train,clean
0,I donno its in your genes or something,train,train,clean
0,"I can't, I don't have her number!",train,train,clean
0,Where at were hungry too,train,train,clean
0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,train,train,clean
1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",train,train,clean
1,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,train,train,clean
0,U still havent got urself a jacket ah?,train,train,clean
0,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,train,train,clean
0,I know girls always safe and selfish know i got it pa. Thank you. good night.,train,train,clean
0,Yavnt tried yet and never played original either,train,train,clean
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.,train,train,clean
0,Yup next stop.,train,train,clean
0,No. Did you multimedia message them or e-mail?,train,train,clean
0," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",train,train,clean
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,train,train,clean
1,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,train,train,clean
0,Ya even those cookies have jelly on them,train,train,clean
0,Aiya we discuss later lar... Pick ü up at 4 is it?,train,train,clean
0,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,train,train,clean
0,Neva mind it's ok..,train,train,clean
1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,train,train,clean
0,Then she buying today? Ü no need to c meh...,train,train,clean
0,yay! finally lol. i missed our cinema trip last week :-(,train,train,clean
0,Really do hope the work doesnt get stressful. Have a gr8 day.,train,train,clean
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",train,train,clean
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,train,train,clean
0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,train,train,clean
0,Dont let studying stress you out. L8r.,train,train,clean
0,I will treasure every moment we spend together...,train,train,clean
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,train,train,clean
0,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,train,train,clean
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",train,train,clean
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",train,train,clean
0,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,train,train,clean
0,How come i din c ü... Yup i cut my hair...,train,train,clean
0,What * u wearing?,train,train,clean
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",train,train,clean
0,Dont put your phone on silent mode ok,train,train,clean
0,For my family happiness..,train,train,clean
0,Yes:)here tv is always available in work place..,train,train,clean
0,"Mah b, I'll pick it up tomorrow",train,train,clean
0,Finished class where are you.,train,train,clean
0,K. I will sent it again,train,train,clean
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,train,train,clean
0,Id onluy matters when getting on from offcampus,train,train,clean
0,How much is torch in 9ja.,train,train,clean
1,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",train,train,clean
0,But that's on ebay it might be less elsewhere.,train,train,clean
0,Sent me de webadres for geting salary slip,train,train,clean
0,Ok... Sweet dreams...,train,train,clean
0,But pls dont play in others life.,train,train,clean
0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,train,train,clean
0,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",train,train,clean
0,You getting back any time soon?,train,train,clean
0,You can jot down things you want to remember later.,train,train,clean
0,Anything lor is she coming?,train,train,clean
0,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,train,train,clean
0,"Yeah, where's your class at?",train,train,clean
0,Then dun wear jeans lor...,train,train,clean
0,Not directly behind... Abt 4 rows behind ü...,train,train,clean
0,Why did I wake up on my own &gt;:(,train,train,clean
0,Tiwary to rcb.battle between bang and kochi.,train,train,clean
0,K I'll be there before 4.,train,train,clean
0,You should get more chicken broth if you want ramen unless there's some I don't know about,train,train,clean
0,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,train,train,clean
0,When are you going to ride your bike?,train,train,clean
0,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,train,train,clean
0,"Kate jackson rec center before 7ish, right?",train,train,clean
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",train,train,clean
0,Happy new year to u too!,train,train,clean
0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",train,train,clean
0,Mum ask ü to buy food home...,train,train,clean
1,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",train,train,clean
0,Where u been hiding stranger?,train,train,clean
0,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,train,train,clean
0,They did't play one day last year know even though they have very good team.. Like india.,train,train,clean
1,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,train,train,clean
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",train,train,clean
0,Many times we lose our best ones bcoz we are ,train,train,clean
0,How are you doing. How's the queen. Are you going for the royal wedding,train,train,clean
0,PICK UR FONE UP NOW U DUMB?,train,train,clean
0,I WILL CAL YOU SIR. In meeting,train,train,clean
0,I can make lasagna for you... vodka...,train,train,clean
0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",train,train,clean
